Date,Region,Product Line,Product,Quantity Sold,Unit Price,Total Sales
05-02-2023,North America,Tablets,Tablet A,74,407.9352559,30187.20894
05-02-2023,North America,Tablets,Tablet B,6,445.0733488,2670.440093
05-02-2023,North America,Tablets,Tablet C,20,302.7769747,6055.539494
05-02-2023,North America,Tablets,Tablet D,58,220.8036225,12806.61011
05-02-2023,North America,Wearables,Smartwatch A,64,100.6298699,6440.311672
05-02-2023,North America,Wearables,Smartwatch B,53,79.01530144,4187.810977
05-02-2023,North America,Wearables,Fitness Tracker,337,196.4049048,66188.45291
05-02-2023,Europe,Smartphones,Model A,36,277.2172218,9979.819983
05-02-2023,Europe,Smartphones,Model B,47,159.4574409,7494.49972
05-02-2023,Europe,Smartphones,Model C,39,122.2274295,4766.869749
05-02-2023,Europe,Smartphones,Model D,38,148.106317,5628.040047
05-02-2023,Europe,Laptops,Laptop A,88,1326.064685,116693.6922
05-02-2023,Europe,Laptops,Laptop B,18,1045.582122,18820.47819
05-02-2023,Europe,Laptops,Laptop C,59,896.9921622,52922.53757
05-02-2023,Europe,Tablets,Tablet A,24,593.8315156,14251.95638
05-02-2023,Europe,Tablets,Tablet B,79,416.2847031,32886.49154
05-02-2023,Europe,Tablets,Tablet C,62,220.9635478,13699.73997
05-02-2023,Europe,Tablets,Tablet D,48,248.7377809,11939.41348
05-02-2023,Europe,Wearables,Smartwatch A,317,116.679238,36987.31843
05-02-2023,Europe,Wearables,Smartwatch B,114,198.2631491,22601.999
05-02-2023,Europe,Wearables,Fitness Tracker,166,75.35926677,12509.63828
05-02-2023,Asia Pacific,Smartphones,Model A,31,231.8845924,7188.422365
05-02-2023,Asia Pacific,Smartphones,Model B,21,273.2203091,5737.626491
05-02-2023,Asia Pacific,Smartphones,Model C,19,297.034911,5643.663309
05-02-2023,Asia Pacific,Smartphones,Model D,32,223.8779939,7164.095804
05-02-2023,Asia Pacific,Laptops,Laptop A,125,946.4419218,118305.2402
05-02-2023,Asia Pacific,Laptops,Laptop B,69,1165.365208,80410.19938
05-02-2023,Asia Pacific,Laptops,Laptop C,105,1350.574528,141810.3254
05-02-2023,Asia Pacific,Tablets,Tablet A,50,214.1194966,10705.97483
05-02-2023,Asia Pacific,Tablets,Tablet B,35,613.4525922,21470.84073
05-02-2023,Asia Pacific,Tablets,Tablet C,5,277.5046671,1387.523336
05-02-2023,Asia Pacific,Tablets,Tablet D,89,667.7100209,59426.19186
05-02-2023,Asia Pacific,Wearables,Smartwatch A,429,128.5400821,55143.69521
05-02-2023,Asia Pacific,Wearables,Smartwatch B,415,56.02082886,23248.64398
05-02-2023,Asia Pacific,Wearables,Fitness Tracker,244,123.8348473,30215.70274
05-02-2023,Latin America,Smartphones,Model A,32,158.8134924,5082.031758
05-02-2023,Latin America,Smartphones,Model B,28,256.1838713,7173.148396
05-02-2023,Latin America,Smartphones,Model C,7,150.6052682,1054.236877
05-02-2023,Latin America,Smartphones,Model D,24,202.3277165,4855.865196
05-02-2023,Latin America,Laptops,Laptop A,28,625.9551964,17526.7455
05-02-2023,Latin America,Laptops,Laptop B,49,593.2714468,29070.30089
05-02-2023,Latin America,Laptops,Laptop C,84,1346.887224,113138.5269
05-02-2023,Latin America,Tablets,Tablet A,16,291.0652459,4657.043935
05-02-2023,Latin America,Tablets,Tablet B,31,556.5450964,17252.89799
05-02-2023,Latin America,Tablets,Tablet C,70,659.4974235,46164.81965
05-02-2023,Latin America,Tablets,Tablet D,6,545.2155039,3271.293023
05-02-2023,Latin America,Wearables,Smartwatch A,49,106.7151155,5229.040658
05-02-2023,Latin America,Wearables,Smartwatch B,303,165.2871996,50082.02149
05-02-2023,Latin America,Wearables,Fitness Tracker,400,119.6100034,47844.00136
05-02-2023,Middle East & Africa,Smartphones,Model A,42,146.6665645,6159.99571
05-02-2023,Middle East & Africa,Smartphones,Model B,13,232.2281357,3018.965764
05-02-2023,Middle East & Africa,Smartphones,Model C,42,150.2160207,6309.072871
05-02-2023,Middle East & Africa,Smartphones,Model D,16,142.4667949,2279.468718
05-02-2023,Middle East & Africa,Laptops,Laptop A,194,1349.446406,261792.6028
05-02-2023,Middle East & Africa,Laptops,Laptop B,116,613.4408171,71159.13478
05-02-2023,Middle East & Africa,Laptops,Laptop C,89,841.318646,74877.35949
05-02-2023,Middle East & Africa,Tablets,Tablet A,94,556.4851177,52309.60106
05-02-2023,Middle East & Africa,Tablets,Tablet B,16,399.1829028,6386.926445
05-02-2023,Middle East & Africa,Tablets,Tablet C,80,216.7063445,17336.50756
05-02-2023,Middle East & Africa,Tablets,Tablet D,14,248.959232,3485.429248
05-02-2023,Middle East & Africa,Wearables,Smartwatch A,245,176.3023492,43194.07556
05-02-2023,Middle East & Africa,Wearables,Smartwatch B,58,144.7062989,8392.965337
05-02-2023,Middle East & Africa,Wearables,Fitness Tracker,340,150.92707,51315.20381
06-02-2023,North America,Smartphones,Model A,36,134.9294372,4857.459738
06-02-2023,North America,Smartphones,Model B,27,226.682348,6120.423397
06-02-2023,North America,Smartphones,Model C,14,179.5768351,2514.075692
06-02-2023,North America,Smartphones,Model D,15,278.0768642,4171.152963
06-02-2023,North America,Laptops,Laptop A,165,665.9010244,109873.669
06-02-2023,North America,Laptops,Laptop B,112,1000.278535,112031.1959
06-02-2023,North America,Laptops,Laptop C,147,1046.696328,153864.3603
06-02-2023,North America,Tablets,Tablet A,22,276.4914081,6082.810978
06-02-2023,North America,Tablets,Tablet B,38,750.3608399,28513.71192
06-02-2023,North America,Tablets,Tablet C,80,290.4124922,23232.99938
06-02-2023,North America,Tablets,Tablet D,74,628.8313001,46533.51621
06-02-2023,North America,Wearables,Smartwatch A,439,159.0258247,69812.33702
06-02-2023,North America,Wearables,Smartwatch B,146,154.6749178,22582.538
06-02-2023,North America,Wearables,Fitness Tracker,375,140.8221876,52808.32034
06-02-2023,Europe,Smartphones,Model A,32,235.2722136,7528.710834
06-02-2023,Europe,Smartphones,Model B,36,222.8971555,8024.297598
06-02-2023,Europe,Smartphones,Model C,38,159.1648195,6048.263141
06-02-2023,Europe,Smartphones,Model D,32,251.2668539,8040.539325
06-02-2023,Europe,Laptops,Laptop A,153,717.8913796,109837.3811
06-02-2023,Europe,Laptops,Laptop B,158,1133.7116,179126.4328
06-02-2023,Europe,Laptops,Laptop C,149,823.5304125,122706.0315
06-02-2023,Europe,Tablets,Tablet A,91,533.9470571,48589.1822
06-02-2023,Europe,Tablets,Tablet B,75,275.7626823,20682.20117
06-02-2023,Europe,Tablets,Tablet C,19,256.6513386,4876.375433
06-02-2023,Europe,Tablets,Tablet D,45,476.4018979,21438.08541
06-02-2023,Europe,Wearables,Smartwatch A,63,147.468207,9290.497042
06-02-2023,Europe,Wearables,Smartwatch B,128,184.1397677,23569.89027
06-02-2023,Europe,Wearables,Fitness Tracker,362,159.34088,57681.39857
06-02-2023,Asia Pacific,Smartphones,Model A,14,123.6437245,1731.012142
06-02-2023,Asia Pacific,Smartphones,Model B,33,102.7268048,3389.984558
06-02-2023,Asia Pacific,Smartphones,Model C,35,171.3192352,5996.173232
06-02-2023,Asia Pacific,Smartphones,Model D,19,129.6434924,2463.226356
06-02-2023,Asia Pacific,Laptops,Laptop A,199,1040.299407,207019.5819
06-02-2023,Asia Pacific,Laptops,Laptop B,177,1394.404389,246809.5768
06-02-2023,Asia Pacific,Laptops,Laptop C,44,1398.78789,61546.66715
06-02-2023,Asia Pacific,Tablets,Tablet A,33,251.0338313,8284.116433
06-02-2023,Asia Pacific,Tablets,Tablet B,29,430.425583,12482.34191
06-02-2023,Asia Pacific,Tablets,Tablet C,70,564.2811685,39499.6818
06-02-2023,Asia Pacific,Tablets,Tablet D,95,344.1794741,32697.05004
06-02-2023,Asia Pacific,Wearables,Smartwatch A,266,122.0071066,32453.89035
06-02-2023,Asia Pacific,Wearables,Smartwatch B,447,64.49672514,28830.03614
06-02-2023,Asia Pacific,Wearables,Fitness Tracker,94,174.4584299,16399.09242
06-02-2023,Latin America,Smartphones,Model A,24,180.9450128,4342.680306
06-02-2023,Latin America,Smartphones,Model B,26,113.1623521,2942.221156
06-02-2023,Latin America,Smartphones,Model C,20,216.5428899,4330.857797
06-02-2023,Latin America,Smartphones,Model D,1,164.0054633,164.0054633
06-02-2023,Latin America,Laptops,Laptop A,190,805.7439574,153091.3519
06-02-2023,Latin America,Laptops,Laptop B,90,989.0357753,89013.21978
06-02-2023,Latin America,Laptops,Laptop C,93,1182.191689,109943.8271
06-02-2023,Latin America,Tablets,Tablet A,33,616.7922637,20354.1447
06-02-2023,Latin America,Tablets,Tablet B,37,579.4377539,21439.19689
06-02-2023,Latin America,Tablets,Tablet C,39,599.9702509,23398.83979
06-02-2023,Latin America,Tablets,Tablet D,80,543.5857119,43486.85695
06-02-2023,Latin America,Wearables,Smartwatch A,295,163.0208166,48091.1409
06-02-2023,Latin America,Wearables,Smartwatch B,279,113.8906563,31775.4931
06-02-2023,Latin America,Wearables,Fitness Tracker,294,159.5373784,46903.98926
06-02-2023,Middle East & Africa,Smartphones,Model A,45,256.0695725,11523.13076
06-02-2023,Middle East & Africa,Smartphones,Model B,13,105.137929,1366.793077
06-02-2023,Middle East & Africa,Smartphones,Model C,22,161.5059591,3553.1311
06-02-2023,Middle East & Africa,Smartphones,Model D,47,223.4211889,10500.79588
06-02-2023,Middle East & Africa,Laptops,Laptop A,95,732.5413316,69591.4265
06-02-2023,Middle East & Africa,Laptops,Laptop B,51,1023.56358,52201.74256
06-02-2023,Middle East & Africa,Laptops,Laptop C,124,978.4910701,121332.8927
06-02-2023,Middle East & Africa,Tablets,Tablet A,47,366.7070979,17235.2336
06-02-2023,Middle East & Africa,Tablets,Tablet B,13,251.6192942,3271.050825
06-02-2023,Middle East & Africa,Tablets,Tablet C,87,699.45031,60852.17697
06-02-2023,Middle East & Africa,Tablets,Tablet D,55,551.3526103,30324.39357
06-02-2023,Middle East & Africa,Wearables,Smartwatch A,498,60.00408221,29882.03294
06-02-2023,Middle East & Africa,Wearables,Smartwatch B,286,145.6661213,41660.51069
06-02-2023,Middle East & Africa,Wearables,Fitness Tracker,430,189.8816884,81649.12601
07-02-2023,North America,Smartphones,Model A,34,199.6259887,6787.283616
07-02-2023,North America,Smartphones,Model B,6,150.4623854,902.7743125
07-02-2023,North America,Smartphones,Model C,38,230.5899316,8762.417402
07-02-2023,North America,Smartphones,Model D,28,279.5870587,7828.437643
07-02-2023,North America,Laptops,Laptop A,81,1083.130219,87733.54775
07-02-2023,North America,Laptops,Laptop B,127,1393.635253,176991.6772
07-02-2023,North America,Laptops,Laptop C,16,1140.965528,18255.44845
07-02-2023,North America,Tablets,Tablet A,65,797.9393938,51866.0606
07-02-2023,North America,Tablets,Tablet B,16,621.0429643,9936.687429
07-02-2023,North America,Tablets,Tablet C,16,415.1729492,6642.767187
07-02-2023,North America,Tablets,Tablet D,41,212.5604707,8714.979299
07-02-2023,North America,Wearables,Smartwatch A,107,188.6161574,20181.92884
07-02-2023,North America,Wearables,Smartwatch B,288,164.9790974,47513.98006
07-02-2023,North America,Wearables,Fitness Tracker,137,95.45262605,13077.00977
07-02-2023,Europe,Smartphones,Model A,4,179.1874452,716.749781
07-02-2023,Europe,Smartphones,Model B,49,235.2210052,11525.82925
07-02-2023,Europe,Smartphones,Model C,11,174.0049048,1914.053953
07-02-2023,Europe,Smartphones,Model D,41,150.17582,6157.208619
07-02-2023,Europe,Laptops,Laptop A,32,817.9825513,26175.44164
07-02-2023,Europe,Laptops,Laptop B,120,845.6249936,101474.9992
07-02-2023,Europe,Laptops,Laptop C,162,562.0367636,91049.95571
07-02-2023,Europe,Tablets,Tablet A,87,246.0336961,21404.93156
07-02-2023,Europe,Tablets,Tablet B,18,297.153804,5348.768472
07-02-2023,Europe,Tablets,Tablet C,34,499.5817676,16985.7801
07-02-2023,Europe,Tablets,Tablet D,71,471.0436856,33444.10168
07-02-2023,Europe,Wearables,Smartwatch A,433,191.157239,82771.08449
07-02-2023,Europe,Wearables,Smartwatch B,192,67.27192676,12916.20994
07-02-2023,Europe,Wearables,Fitness Tracker,236,112.2238483,26484.82821
07-02-2023,Asia Pacific,Smartphones,Model A,42,222.7958913,9357.427433
07-02-2023,Asia Pacific,Smartphones,Model B,38,191.0766271,7260.91183
07-02-2023,Asia Pacific,Smartphones,Model C,25,288.1007906,7202.519764
07-02-2023,Asia Pacific,Smartphones,Model D,22,127.071087,2795.563914
07-02-2023,Asia Pacific,Laptops,Laptop A,178,680.5182284,121132.2447
07-02-2023,Asia Pacific,Laptops,Laptop B,194,1101.806734,213750.5064
07-02-2023,Asia Pacific,Laptops,Laptop C,134,611.2087473,81901.97214
07-02-2023,Asia Pacific,Tablets,Tablet A,95,402.8506456,38270.81133
07-02-2023,Asia Pacific,Tablets,Tablet B,5,297.5227925,1487.613962
07-02-2023,Asia Pacific,Tablets,Tablet C,64,297.5964891,19046.1753
07-02-2023,Asia Pacific,Tablets,Tablet D,21,571.9811389,12011.60392
07-02-2023,Asia Pacific,Wearables,Smartwatch A,237,82.23747971,19490.28269
07-02-2023,Asia Pacific,Wearables,Smartwatch B,90,139.2844599,12535.60139
07-02-2023,Asia Pacific,Wearables,Fitness Tracker,476,64.78913454,30839.62804
07-02-2023,Latin America,Smartphones,Model A,8,169.0961707,1352.769366
07-02-2023,Latin America,Smartphones,Model B,19,159.0935849,3022.778114
07-02-2023,Latin America,Smartphones,Model C,43,213.1701121,9166.314819
07-02-2023,Latin America,Smartphones,Model D,14,129.6720675,1815.408944
07-02-2023,Latin America,Laptops,Laptop A,165,796.3258019,131393.7573
07-02-2023,Latin America,Laptops,Laptop B,25,1058.352315,26458.80788
07-02-2023,Latin America,Laptops,Laptop C,196,871.5465113,170823.1162
07-02-2023,Latin America,Tablets,Tablet A,41,248.3692431,10183.13897
07-02-2023,Latin America,Tablets,Tablet B,52,391.4740939,20356.65288
07-02-2023,Latin America,Tablets,Tablet C,52,551.974351,28702.66625
07-02-2023,Latin America,Tablets,Tablet D,8,320.4625849,2563.700679
07-02-2023,Latin America,Wearables,Smartwatch A,297,121.5258317,36093.172
07-02-2023,Latin America,Wearables,Smartwatch B,127,187.3682359,23795.76596
07-02-2023,Latin America,Wearables,Fitness Tracker,311,167.520434,52098.85498
07-02-2023,Middle East & Africa,Smartphones,Model A,7,235.6982337,1649.887636
07-02-2023,Middle East & Africa,Smartphones,Model B,26,294.1880499,7648.889298
07-02-2023,Middle East & Africa,Smartphones,Model C,45,178.8272094,8047.224421
07-02-2023,Middle East & Africa,Smartphones,Model D,44,108.0571038,4754.512565
07-02-2023,Middle East & Africa,Laptops,Laptop A,95,969.5186653,92104.27321
07-02-2023,Middle East & Africa,Laptops,Laptop B,155,1080.645226,167500.01
07-02-2023,Middle East & Africa,Laptops,Laptop C,110,510.4936411,56154.30053
07-02-2023,Middle East & Africa,Tablets,Tablet A,46,488.7667707,22483.27145
07-02-2023,Middle East & Africa,Tablets,Tablet B,16,770.3196926,12325.11508
07-02-2023,Middle East & Africa,Tablets,Tablet C,31,405.1083713,12558.35951
07-02-2023,Middle East & Africa,Tablets,Tablet D,25,207.7443368,5193.60842
07-02-2023,Middle East & Africa,Wearables,Smartwatch A,48,92.05021288,4418.410218
07-02-2023,Middle East & Africa,Wearables,Smartwatch B,209,102.731339,21470.84985
07-02-2023,Middle East & Africa,Wearables,Fitness Tracker,277,146.5934869,40606.39588
08-02-2023,North America,Smartphones,Model A,44,110.9130817,4880.175593
08-02-2023,North America,Smartphones,Model B,3,137.8567292,413.5701875
08-02-2023,North America,Smartphones,Model C,18,176.6430732,3179.575317
08-02-2023,North America,Smartphones,Model D,37,281.1077676,10400.9874
08-02-2023,North America,Laptops,Laptop A,117,548.362711,64158.43719
08-02-2023,North America,Laptops,Laptop B,131,941.1505522,123290.7223
08-02-2023,North America,Laptops,Laptop C,132,1088.000463,143616.0612
08-02-2023,North America,Tablets,Tablet A,97,240.8654148,23363.94524
08-02-2023,North America,Tablets,Tablet B,70,695.5593851,48689.15696
08-02-2023,North America,Tablets,Tablet C,10,479.6697756,4796.697756
08-02-2023,North America,Tablets,Tablet D,61,208.7402929,12733.15786
08-02-2023,North America,Wearables,Smartwatch A,270,193.691879,52296.80733
08-02-2023,North America,Wearables,Smartwatch B,417,74.69426424,31147.50819
08-02-2023,North America,Wearables,Fitness Tracker,243,83.07314591,20186.77446
08-02-2023,Europe,Smartphones,Model A,49,214.3215299,10501.75496
08-02-2023,Europe,Smartphones,Model B,45,263.9219106,11876.48598
08-02-2023,Europe,Smartphones,Model C,5,220.8718639,1104.35932
08-02-2023,Europe,Smartphones,Model D,42,156.6728138,6580.258179
08-02-2023,Europe,Laptops,Laptop A,196,726.7726253,142447.4346
08-02-2023,Europe,Laptops,Laptop B,48,873.8081089,41942.78923
08-02-2023,Europe,Laptops,Laptop C,166,512.3410461,85048.61365
08-02-2023,Europe,Tablets,Tablet A,7,310.6754306,2174.728014
08-02-2023,Europe,Tablets,Tablet B,96,346.4969652,33263.70866
08-02-2023,Europe,Tablets,Tablet C,39,230.6901234,8996.914812
08-02-2023,Europe,Tablets,Tablet D,42,507.0244683,21295.02767
08-02-2023,Europe,Wearables,Smartwatch A,166,182.5347093,30300.76174
08-02-2023,Europe,Wearables,Smartwatch B,27,175.8719912,4748.543763
08-02-2023,Europe,Wearables,Fitness Tracker,359,121.165234,43498.31902
08-02-2023,Asia Pacific,Smartphones,Model A,21,105.1618786,2208.39945
08-02-2023,Asia Pacific,Smartphones,Model B,8,214.7731699,1718.185359
08-02-2023,Asia Pacific,Smartphones,Model C,13,298.9163978,3885.913171
08-02-2023,Asia Pacific,Smartphones,Model D,9,211.5747351,1904.172616
08-02-2023,Asia Pacific,Laptops,Laptop A,86,613.5406423,52764.49524
08-02-2023,Asia Pacific,Laptops,Laptop B,80,598.0076848,47840.61478
08-02-2023,Asia Pacific,Laptops,Laptop C,111,1322.339111,146779.6414
08-02-2023,Asia Pacific,Tablets,Tablet A,26,524.7620666,13643.81373
08-02-2023,Asia Pacific,Tablets,Tablet B,48,227.3510948,10912.85255
08-02-2023,Asia Pacific,Tablets,Tablet C,84,705.299226,59245.13498
08-02-2023,Asia Pacific,Tablets,Tablet D,60,470.939352,28256.36112
08-02-2023,Asia Pacific,Wearables,Smartwatch A,325,75.48306098,24531.99482
08-02-2023,Asia Pacific,Wearables,Smartwatch B,484,169.4726584,82024.76667
08-02-2023,Asia Pacific,Wearables,Fitness Tracker,387,152.0837243,58856.40129
08-02-2023,Latin America,Smartphones,Model A,36,171.6279433,6178.605959
08-02-2023,Latin America,Smartphones,Model B,43,238.145263,10240.24631
08-02-2023,Latin America,Smartphones,Model C,5,289.7961334,1448.980667
08-02-2023,Latin America,Smartphones,Model D,18,285.61035,5140.986301
08-02-2023,Latin America,Laptops,Laptop A,52,1054.731803,54846.05377
08-02-2023,Latin America,Laptops,Laptop B,155,1172.389813,181720.421
08-02-2023,Latin America,Laptops,Laptop C,72,1170.434334,84271.27203
08-02-2023,Latin America,Tablets,Tablet A,55,398.6878935,21927.83414
08-02-2023,Latin America,Tablets,Tablet B,36,493.7864456,17776.31204
08-02-2023,Latin America,Tablets,Tablet C,88,547.7714583,48203.88833
08-02-2023,Latin America,Tablets,Tablet D,72,306.2493532,22049.95343
08-02-2023,Latin America,Wearables,Smartwatch A,342,195.1704106,66748.28044
